login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
PrathamKumar14,PrathamKumar14/DevRel-Stack-Data,2022-04-21T10:18:16Z,0,0,,True,False,
PrathamKumar14,PrathamKumar14/Dice-Game,2020-01-09T14:02:55Z,1,1,JavaScript,True,True,
PrathamKumar14,PrathamKumar14/direflow,2020-10-01T05:53:58Z,1,1,TypeScript,True,True,MIT License
PrathamKumar14,PrathamKumar14/Drum-Kit,2020-01-09T04:09:36Z,2,2,JavaScript,True,True,
PrathamKumar14,PrathamKumar14/Dynamic-landing-page,2020-04-14T17:29:23Z,2,2,JavaScript,True,True,
PrathamKumar14,PrathamKumar14/eduease,2020-12-19T21:04:26Z,3,3,HTML,True,True,
PrathamKumar14,PrathamKumar14/Express-React,2020-04-09T07:40:06Z,2,2,JavaScript,True,True,
PrathamKumar14,PrathamKumar14/Face-Recognition-Based-Attendance-System,2019-10-01T13:59:34Z,1,1,Python,True,True,
PrathamKumar14,PrathamKumar14/FaceLock,2020-10-01T16:31:16Z,1,1,Python,True,True,
PrathamKumar14,PrathamKumar14/featured-tweets,2022-04-09T17:24:37Z,5,5,JavaScript,True,True,
PrathamKumar14,PrathamKumar14/firstrepo,2019-10-03T06:02:28Z,1,1,Java,True,True,
PrathamKumar14,PrathamKumar14/Forgot-password,2020-04-05T17:56:20Z,3,3,HTML,True,True,
PrathamKumar14,PrathamKumar14/github-id-card,2020-07-11T11:53:30Z,3,3,JavaScript,True,True,
PrathamKumar14,PrathamKumar14/Hooks-In-Depth,2020-04-23T10:53:06Z,14,14,JavaScript,True,True,
PrathamKumar14,PrathamKumar14/html-css-practice,2020-10-06T05:15:38Z,0,0,CSS,True,True,
PrathamKumar14,PrathamKumar14/image-to-portrait,2021-04-11T16:21:12Z,5,5,HTML,True,True,
coderdost,coderdost/angular-crash-course,2021-07-22T15:31:36Z,1,1,TypeScript,True,True,
coderdost,coderdost/BootStrap-Ecommerce,2021-01-12T12:39:34Z,5,5,HTML,True,True,
coderdost,coderdost/coderdost.github.io,2023-04-23T10:36:48Z,1,1,HTML,True,True,
coderdost,coderdost/connect-react-with-node-mongo,2023-01-04T18:16:47Z,8,8,HTML,True,True,
coderdost,coderdost/full-stack-dev-2023,2023-01-19T21:33:12Z,627,627,,True,True,
coderdost,coderdost/git-example,2021-05-29T14:00:17Z,0,0,HTML,True,True,
coderdost,coderdost/HTML-CSS-Template-Design,2021-01-02T07:28:45Z,0,0,HTML,True,True,
coderdost,coderdost/JavaScript-Course-2023,2023-03-19T20:12:29Z,172,172,,True,False,
coderdost,coderdost/MERN-ecommerce,2022-04-25T10:58:33Z,5,5,JavaScript,True,True,
coderdost,coderdost/MERN-ecommerce-backend,2023-06-03T19:47:15Z,123,123,JavaScript,True,False,
coderdost,coderdost/MERN-ecommerce-Frontend,2023-06-03T19:46:06Z,145,145,JavaScript,True,False,
coderdost,coderdost/node-express-mongoose-rest-API,2022-09-18T18:53:05Z,1,1,JavaScript,True,True,
coderdost,coderdost/nodejs-file-upload,2022-09-11T18:50:42Z,0,0,HTML,True,True,
coderdost,coderdost/react-fireabse-chatroom,2021-09-08T09:30:01Z,0,0,JavaScript,True,True,
coderdost,coderdost/react-game-of-flags,2021-09-07T12:06:29Z,1,1,JavaScript,True,True,
coderdost,coderdost/react-hooks,2021-05-14T10:07:30Z,2,2,JavaScript,True,True,
coderdost,coderdost/react-misc-examples,2021-05-17T10:14:07Z,0,0,HTML,True,True,
coderdost,coderdost/react-router-crash-course,2021-09-06T11:41:27Z,2,2,JavaScript,True,True,
coderdost,coderdost/react-tic-tac-toe,2021-09-04T09:37:22Z,2,2,JavaScript,True,True,
coderdost,coderdost/react-todo,2021-05-09T04:57:18Z,1,1,JavaScript,True,True,
coderdost,coderdost/react-translate-app,2021-09-07T05:55:45Z,5,5,JavaScript,True,True,
coderdost,coderdost/react-with-typescript,2022-09-14T18:32:32Z,2,2,TypeScript,True,True,
coderdost,coderdost/typescript-crash-course,2021-07-27T11:51:43Z,2,2,TypeScript,True,True,
coderdost,coderdost/Web-Animations-with-AnimateCSS,2022-08-26T09:51:40Z,0,0,HTML,True,True,
manrajgrover,manrajgrover/30s_challenge,2015-10-26T12:52:10Z,0,0,JavaScript,True,True,MIT License
manrajgrover,manrajgrover/acl-2020-virtual-conference,2020-07-05T12:21:05Z,0,0,,True,True,MIT License
manrajgrover,manrajgrover/algorithms,2016-10-31T07:58:00Z,1,1,Python,True,True,GNU General Public License v3.0
manrajgrover,manrajgrover/algorithms-js,2017-03-13T15:35:17Z,199,199,JavaScript,True,True,MIT License
manrajgrover,manrajgrover/algorithms-js-docs,2016-03-28T21:19:48Z,0,0,JavaScript,True,True,Other
manrajgrover,manrajgrover/angelhack,2015-06-20T11:34:26Z,0,0,JavaScript,True,True,
manrajgrover,manrajgrover/api-blueprint,2016-10-19T07:26:57Z,0,0,,True,True,MIT License
manrajgrover,manrajgrover/awesome,2016-10-17T16:56:37Z,0,0,,True,True,
manrajgrover,manrajgrover/awesome-algorithms,2018-06-02T17:57:34Z,1,1,,True,True,
manrajgrover,manrajgrover/awesome-cli-apps,2016-09-02T07:32:57Z,2,2,,True,True,
manrajgrover,manrajgrover/awesome-courses,2015-06-07T09:53:20Z,1,1,,True,True,
manrajgrover,manrajgrover/awesome-css,2016-08-29T08:23:36Z,1,1,,True,True,
manrajgrover,manrajgrover/awesome-data-labeling,2020-11-17T06:21:07Z,1,1,,True,True,
manrajgrover,manrajgrover/awesome-deep-learning,2015-11-29T16:35:38Z,0,0,,True,True,
manrajgrover,manrajgrover/Awesome-Distributed-Deep-Learning,2020-01-15T09:30:37Z,0,0,,True,True,
manrajgrover,manrajgrover/awesome-hyperterm,2016-07-16T23:31:49Z,0,0,,True,True,Creative Commons Zero v1.0 Universal
manrajgrover,manrajgrover/awesome-nodejs,2016-08-31T12:00:07Z,1,1,,True,False,
manrajgrover,manrajgrover/awesome-oss-mentors,2018-01-15T12:00:35Z,0,0,,True,True,MIT License
manrajgrover,manrajgrover/awesome-python,2017-11-04T14:09:32Z,1,1,Python,True,False,Other
manrajgrover,manrajgrover/BasicCRUD,2016-10-12T12:18:40Z,1,1,PHP,True,True,
manrajgrover,manrajgrover/BasicCSSFramework,2016-11-04T13:18:27Z,0,0,CSS,True,True,MIT License
manrajgrover,manrajgrover/BasicMVC,2016-10-06T14:48:20Z,0,0,PHP,True,True,
manrajgrover,manrajgrover/BasicORM,2016-10-08T13:37:06Z,0,0,PHP,True,True,
manrajgrover,manrajgrover/BasicRestAPI,2016-10-10T12:49:04Z,0,0,PHP,True,True,
manrajgrover,manrajgrover/battery_status,2015-10-02T07:51:55Z,1,1,Python,True,True,MIT License
manrajgrover,manrajgrover/BeginR,2018-01-08T14:34:20Z,1,1,HTML,True,True,
manrajgrover,manrajgrover/BigInteger,2014-10-11T19:37:41Z,0,0,,True,True,
manrajgrover,manrajgrover/bleach,2016-09-02T14:33:59Z,0,0,Python,True,False,Other
manrajgrover,manrajgrover/blog,2018-08-03T20:14:35Z,2,2,JavaScript,True,True,MIT License
manrajgrover,manrajgrover/bugsahoy,2014-08-20T10:09:24Z,0,0,,True,True,
rishikksh20,rishikksh20/-Quora-Question-Pairs-,2017-05-10T18:21:28Z,0,0,Jupyter Notebook,True,True,
rishikksh20,rishikksh20/3D-ResNets-PyTorch,2021-06-26T10:50:17Z,1,1,,True,True,MIT License
rishikksh20,rishikksh20/AcademiCodec,2023-05-06T08:14:01Z,0,0,,True,True,
rishikksh20,rishikksh20/AdaSpeech,2021-03-02T06:41:53Z,156,156,Jupyter Notebook,True,True,Apache License 2.0
rishikksh20,rishikksh20/AdaSpeech2,2021-04-21T15:27:20Z,69,69,Jupyter Notebook,True,True,MIT License
rishikksh20,rishikksh20/ahmetfurkaann,2022-08-25T10:58:36Z,0,0,,True,True,
rishikksh20,rishikksh20/ai-audio-startups,2022-06-14T16:39:44Z,3,3,,True,True,Apache License 2.0
rishikksh20,rishikksh20/AudioMAE-pytorch,2022-08-05T11:45:56Z,63,63,Python,True,True,MIT License
rishikksh20,rishikksh20/AutoEncoders,2016-12-01T21:22:58Z,0,0,Jupyter Notebook,True,True,
rishikksh20,rishikksh20/Avito-Duplicate-ads,2016-07-01T19:11:28Z,1,1,Jupyter Notebook,True,True,
rishikksh20,rishikksh20/Avocodo-pytorch,2022-06-28T02:59:19Z,115,115,Python,True,True,MIT License
rishikksh20,rishikksh20/Bidirectional-LEM-pytorch,2022-08-08T08:50:23Z,9,9,Python,True,True,MIT License
rishikksh20,rishikksh20/blog,2016-12-18T10:10:36Z,0,0,CSS,True,True,MIT License
rishikksh20,rishikksh20/Calculator,2015-10-13T22:56:56Z,0,0,Java,True,True,
rishikksh20,rishikksh20/CeiT-pytorch,2021-03-25T13:08:53Z,100,100,Python,True,True,MIT License
rishikksh20,rishikksh20/CNN-Visualization,2017-06-16T14:16:01Z,2,2,Jupyter Notebook,True,True,
rishikksh20,rishikksh20/CoaT-pytorch,2021-04-14T14:08:01Z,16,16,Python,True,True,
rishikksh20,rishikksh20/compact-convolution-transformer,2021-04-14T14:13:02Z,9,9,Python,True,True,MIT License
rishikksh20,rishikksh20/convolution-vision-transformers,2021-03-30T17:50:28Z,222,222,Python,True,True,MIT License
rishikksh20,rishikksh20/CrossViT-pytorch,2021-03-30T02:12:18Z,189,189,Python,True,True,MIT License
rishikksh20,rishikksh20/Data-Analysis,2016-03-05T17:39:47Z,1,1,Jupyter Notebook,True,True,
rishikksh20,rishikksh20/Data-Mining-Algos,2016-01-19T18:08:34Z,1,1,Python,True,True,
rishikksh20,rishikksh20/demucs,2019-12-12T07:00:52Z,2,2,,True,False,Other
rishikksh20,rishikksh20/Document-Classifier,2017-09-20T17:11:21Z,1,1,Jupyter Notebook,True,True,
rishikksh20,rishikksh20/doc_update,2017-09-24T09:51:22Z,0,0,Python,True,True,
rishikksh20,rishikksh20/Email-Classification-Statement-Contract,2017-09-17T11:18:25Z,1,1,Python,True,True,
rishikksh20,rishikksh20/FastSpeech2,2019-11-16T07:22:42Z,223,223,Jupyter Notebook,True,True,Apache License 2.0
rishikksh20,rishikksh20/fastspeech2_samples,2020-06-18T20:00:19Z,2,2,,True,True,
rishikksh20,rishikksh20/FNet-pytorch,2021-05-11T18:53:06Z,251,251,Python,True,True,MIT License
rishikksh20,rishikksh20/Fre-GAN-pytorch,2021-06-16T02:22:46Z,101,101,Python,True,True,MIT License
aayusharora,aayusharora/2016.fossasia.org,2016-03-12T17:00:06Z,0,0,CSS,True,True,
aayusharora,aayusharora/2018.fossasia.org,2018-03-21T06:13:25Z,0,0,HTML,True,True,
aayusharora,aayusharora/aayusharora.github.io,2016-08-21T21:59:29Z,0,0,JavaScript,True,True,
aayusharora,aayusharora/Aftershoot,2019-11-22T19:42:17Z,9,9,Java,True,True,
aayusharora,aayusharora/angular,2017-11-03T18:59:47Z,0,0,TypeScript,True,False,MIT License
aayusharora,aayusharora/Angular-Animations,2018-07-02T15:51:58Z,0,0,,True,True,
aayusharora,aayusharora/angular-carousel,2018-05-31T16:34:30Z,0,0,TypeScript,True,True,
aayusharora,aayusharora/angular-codelab-1,2018-06-11T06:53:21Z,1,1,HTML,True,True,
aayusharora,aayusharora/angular-element-codelab,2018-06-06T10:12:08Z,13,13,TypeScript,True,True,
aayusharora,aayusharora/angular-fundamentals-seed,2018-07-06T17:10:31Z,0,0,JavaScript,True,True,
aayusharora,aayusharora/angular-presentation,2018-06-04T08:37:59Z,0,0,JavaScript,True,True,Apache License 2.0
aayusharora,aayusharora/angular-quiz-app,2016-10-01T15:55:39Z,0,0,JavaScript,True,True,
aayusharora,aayusharora/Angular-Routing,2018-05-18T23:10:08Z,0,0,TypeScript,True,True,
aayusharora,aayusharora/Angular-Routing-Part-2,2018-06-04T20:06:12Z,1,1,TypeScript,True,True,
aayusharora,aayusharora/angularjs-style-guide,2016-04-02T19:51:46Z,0,0,,True,True,MIT License
aayusharora,aayusharora/angular_app,2015-09-27T15:30:51Z,1,1,CSS,True,True,
aayusharora,aayusharora/API.AI,2017-08-28T12:23:03Z,1,1,JavaScript,True,True,
aayusharora,aayusharora/Avatar.lab,2018-09-04T21:08:13Z,0,0,JavaScript,True,True,MIT License
aayusharora,aayusharora/awesome-analytics,2020-02-04T20:52:49Z,0,0,,True,True,MIT License
aayusharora,aayusharora/awesome-machine-learning,2016-11-03T19:23:27Z,0,0,Python,True,True,
aayusharora,aayusharora/beam,2018-08-13T15:30:29Z,0,0,Java,True,False,Apache License 2.0
aayusharora,aayusharora/Bird-Card,2016-10-04T14:45:01Z,0,0,HTML,True,True,
aayusharora,aayusharora/bitballoon-js,2017-07-09T19:47:24Z,0,0,JavaScript,True,True,
aayusharora,aayusharora/blog.codingblocks.com,2017-06-13T12:11:40Z,0,0,JavaScript,True,True,MIT License
aayusharora,aayusharora/bricklayer,2019-11-09T19:41:56Z,0,0,,True,True,Other
aayusharora,aayusharora/Building-AngularJS-and-Node.js-Apps-with-the-MEAN-Stack,2016-08-27T21:08:55Z,0,0,JavaScript,True,True,
aayusharora,aayusharora/cb-github,2019-01-19T09:44:40Z,0,0,,True,True,
aayusharora,aayusharora/cloud-dataflow-nyc-taxi-tycoon,2018-08-09T17:54:01Z,0,0,Java,True,True,Apache License 2.0
aayusharora,aayusharora/clumsy-bird,2018-08-24T18:05:13Z,0,0,JavaScript,True,True,GNU General Public License v3.0
aayusharora,aayusharora/coding-blocks.github.io,2017-08-11T15:09:12Z,0,0,HTML,True,True,
AkshayAnand2002,AkshayAnand2002/AGE-CALCULATOR-PHP,2022-12-14T09:36:06Z,0,0,PHP,True,True,
AkshayAnand2002,AkshayAnand2002/AIRBNB-DATA-ANALYSIS,2023-02-01T19:35:33Z,2,2,Jupyter Notebook,True,True,
AkshayAnand2002,AkshayAnand2002/AkshayAnand2002,2022-03-29T15:48:26Z,2,2,,True,False,
AkshayAnand2002,AkshayAnand2002/AKshay_JS_Practise,2024-05-21T18:01:32Z,0,0,JavaScript,True,True,
AkshayAnand2002,AkshayAnand2002/Akshay_P1,2023-07-30T00:54:49Z,0,0,HTML,True,True,
AkshayAnand2002,AkshayAnand2002/Akshay_VidTube,2023-07-24T16:31:53Z,0,0,HTML,True,True,
AkshayAnand2002,AkshayAnand2002/Analysis-Of-Some-Common-Datasets-In-R-and-Python,2022-04-10T10:20:52Z,0,0,Jupyter Notebook,True,True,
AkshayAnand2002,AkshayAnand2002/ASSEMBLY-LANGUAGE,2022-09-04T08:42:59Z,0,0,,True,True,
AkshayAnand2002,AkshayAnand2002/BANK-CHURN-PREDICTION-LOGISTIC-REGRESSION,2022-12-18T16:26:35Z,0,0,Jupyter Notebook,True,True,
AkshayAnand2002,AkshayAnand2002/BASIC-CALCULATOR-BY-HTML-AND-CSS,2022-03-29T08:40:51Z,1,1,HTML,True,True,
AkshayAnand2002,AkshayAnand2002/BINARY-IMAGE-CLASSIFICATION-BY-ANN,2023-01-02T02:21:48Z,0,0,Jupyter Notebook,True,True,
AkshayAnand2002,AkshayAnand2002/BINARY-IMAGE-CLASSIFICATION-WITH-CNN,2023-01-02T16:42:26Z,0,0,Jupyter Notebook,True,True,
AkshayAnand2002,AkshayAnand2002/BTP-Intermediate-Files,2024-09-22T17:43:17Z,0,0,Jupyter Notebook,True,False,
AkshayAnand2002,AkshayAnand2002/C,2022-05-07T03:38:13Z,1,1,C,True,True,Other
AkshayAnand2002,AkshayAnand2002/CANCER-CLASSIFICATION-BY-NEURAL-NETWORK,2023-01-19T18:23:55Z,1,1,Jupyter Notebook,True,True,
AkshayAnand2002,AkshayAnand2002/CANCER-DETECTION-WITH-CNN,2023-01-06T06:13:33Z,0,0,Jupyter Notebook,True,True,
AkshayAnand2002,AkshayAnand2002/CAR-DATA-SKLEARN-PYTORCH-LINEAR-REGRESSION,2024-03-10T05:19:11Z,1,1,Jupyter Notebook,True,True,
AkshayAnand2002,AkshayAnand2002/CAR-PRICE-PREDICTION-BY-LINEAR-AND-LASSO-REGRESSION,2022-12-28T17:44:06Z,0,0,Jupyter Notebook,True,True,
AkshayAnand2002,AkshayAnand2002/CARS-DATASET-EDA,2023-01-20T02:13:10Z,1,1,Jupyter Notebook,True,True,
AkshayAnand2002,AkshayAnand2002/CLBLSQL,2024-05-31T06:20:28Z,0,0,TSQL,True,True,
AkshayAnand2002,AkshayAnand2002/CODEBASICS-py-REPO,2024-08-25T16:06:45Z,0,0,,True,True,
AkshayAnand2002,AkshayAnand2002/CODING_BLOCKS,2023-04-19T00:22:39Z,1,1,C++,True,True,
AkshayAnand2002,AkshayAnand2002/COVID-19-SMALL-DATA-ANALYSIS-WITH-PYTHON,2022-04-09T11:28:54Z,0,0,HTML,True,True,
AkshayAnand2002,AkshayAnand2002/CREDIT-CARD-FRAUD-DETECTION-BY-CNN,2023-01-06T03:25:51Z,0,0,Jupyter Notebook,True,True,
AkshayAnand2002,AkshayAnand2002/DASHBOARD-USING-MS-EXCEL,2022-08-24T05:23:40Z,0,0,,True,True,
AkshayAnand2002,AkshayAnand2002/DATA-CLEANING-AND-PREPARATION-BY-PYTHON-PANDAS,2022-12-14T06:02:05Z,0,0,Jupyter Notebook,True,True,
AkshayAnand2002,AkshayAnand2002/DATA-CLEANING-BY-MS-EXCEL,2022-08-24T03:21:37Z,3,3,,True,True,
AkshayAnand2002,AkshayAnand2002/DATA-ENTRY,2022-05-22T13:39:36Z,1,1,,True,True,
AkshayAnand2002,AkshayAnand2002/DATA-STRUCTURES-AND-ALGORITHMS,2022-05-10T18:28:02Z,1,1,C,True,True,
AkshayAnand2002,AkshayAnand2002/DATA-VISUALIZATION-BY-SEABORN-AND-MATPLOTLIB,2022-12-14T08:03:06Z,0,0,Jupyter Notebook,True,True,
KeenWarrior,KeenWarrior/AdMob,2017-10-02T08:40:13Z,0,0,Java,True,True,
KeenWarrior,KeenWarrior/advanced_web,2024-02-17T04:53:03Z,0,0,CSS,True,True,
KeenWarrior,KeenWarrior/Android-Study-Jams,2022-08-31T10:20:58Z,0,0,,True,True,
KeenWarrior,KeenWarrior/anotherdemo,2021-08-01T13:21:56Z,0,0,,True,True,
KeenWarrior,KeenWarrior/anujgarg.in,2017-11-27T06:24:27Z,0,0,HTML,True,True,
KeenWarrior,KeenWarrior/api.codeforcause.org,2020-06-04T09:34:56Z,0,0,,True,True,
KeenWarrior,KeenWarrior/bill-android,2018-05-23T05:22:50Z,0,0,Java,True,True,
KeenWarrior,KeenWarrior/bill-server,2018-05-23T05:21:01Z,0,0,Java,True,True,
KeenWarrior,KeenWarrior/bits-workshop,2018-04-11T13:15:21Z,0,0,HTML,True,True,
KeenWarrior,KeenWarrior/blog-autodeploy,2017-12-06T17:40:43Z,0,0,HTML,True,True,
KeenWarrior,KeenWarrior/blog.jboss-outreach.org,2018-01-06T08:34:36Z,0,0,JavaScript,True,True,MIT License
KeenWarrior,KeenWarrior/blog.keenwarrior.com,2018-01-05T09:42:01Z,0,0,CSS,True,True,
KeenWarrior,KeenWarrior/boss,2018-07-11T10:23:43Z,0,0,CSS,True,True,
KeenWarrior,KeenWarrior/cb-java,2018-02-24T13:09:24Z,0,0,,True,True,
KeenWarrior,KeenWarrior/cb-workshop,2017-12-23T09:49:07Z,0,0,C,True,True,
KeenWarrior,KeenWarrior/Certificate-generator-react,2021-04-14T14:31:11Z,0,0,,True,True,
KeenWarrior,KeenWarrior/certifier,2017-10-25T10:13:31Z,0,0,Java,True,True,
KeenWarrior,KeenWarrior/cfc-assignments-pyboot,2021-07-28T13:31:06Z,0,0,,True,True,
KeenWarrior,KeenWarrior/chatappmern0621,2021-08-18T16:44:24Z,0,0,JavaScript,True,True,
KeenWarrior,KeenWarrior/chatbot,2017-12-14T17:34:26Z,0,0,Java,True,True,
KeenWarrior,KeenWarrior/codeforcause-desktop,2021-02-24T16:33:39Z,0,0,,True,True,
KeenWarrior,KeenWarrior/codeforcause.org,2020-06-04T09:35:41Z,0,0,JavaScript,True,True,
KeenWarrior,KeenWarrior/codingblocks.com,2018-01-29T08:07:05Z,0,0,HTML,True,True,
KeenWarrior,KeenWarrior/codingjuniororg,2020-08-22T22:14:08Z,0,0,JavaScript,True,True,MIT License
KeenWarrior,KeenWarrior/colab-practice,2018-07-04T06:35:43Z,0,0,,True,True,Apache License 2.0
KeenWarrior,KeenWarrior/Compose-Camps-2022,2022-08-31T10:23:05Z,0,0,,True,True,
KeenWarrior,KeenWarrior/contributors,2019-03-31T06:05:45Z,0,0,CSS,True,True,GNU General Public License v3.0
KeenWarrior,KeenWarrior/dashboard.codeforcause.org,2020-06-04T09:34:12Z,0,0,,True,True,
KeenWarrior,KeenWarrior/data-x-plaksha,2019-10-29T15:43:56Z,0,0,,True,True,Apache License 2.0
KeenWarrior,KeenWarrior/demo,2021-11-27T06:08:10Z,0,0,,True,True,
ayooshkathuria,ayooshkathuria/ayoo.sh,2021-03-06T18:18:16Z,0,0,HTML,True,False,Other
ayooshkathuria,ayooshkathuria/ayooshkathuria.github.io,2018-02-26T19:26:34Z,1,1,CSS,True,True,MIT License
ayooshkathuria,ayooshkathuria/breast-tumour-maligancy-classification,2018-02-24T23:28:27Z,14,14,Python,True,True,MIT License
ayooshkathuria,ayooshkathuria/DataAugmentationForObjectDetection,2020-03-23T18:00:22Z,2,2,Jupyter Notebook,True,False,MIT License
ayooshkathuria,ayooshkathuria/faster-rcnn.pytorch,2018-02-02T08:50:36Z,3,3,Python,True,True,MIT License
ayooshkathuria,ayooshkathuria/Grocery_weak_supervision,2018-06-09T08:18:20Z,2,2,Python,True,True,
ayooshkathuria,ayooshkathuria/jsrmacparts,2020-09-20T01:17:04Z,0,0,SCSS,True,True,MIT License
ayooshkathuria,ayooshkathuria/Kaggle-Titanic-Challenge,2016-11-11T18:19:48Z,4,4,Python,True,True,
ayooshkathuria,ayooshkathuria/MNIST-handwritten-digit-recognition,2016-11-11T21:44:28Z,7,7,Python,True,True,
ayooshkathuria,ayooshkathuria/neural-networks-and-deep-learning,2016-10-26T12:16:29Z,0,0,Python,True,True,
ayooshkathuria,ayooshkathuria/PyTorch-YOLO-v2,2018-03-04T19:16:11Z,16,16,Python,True,True,
ayooshkathuria,ayooshkathuria/pytorch-yolo-v3,2018-04-06T21:55:48Z,3301,3301,Python,True,True,
ayooshkathuria,ayooshkathuria/pytorch-yolo2,2018-02-12T05:08:06Z,8,8,Python,True,True,MIT License
ayooshkathuria,ayooshkathuria/shitpy,2017-10-22T03:58:53Z,1,1,Python,True,True,GNU General Public License v3.0
ayooshkathuria,ayooshkathuria/tensorboard-pytorch-examples,2018-02-02T04:36:18Z,4,4,Python,True,True,"BSD 3-Clause ""New"" or ""Revised"" License"
ayooshkathuria,ayooshkathuria/Testing-assumptions-of-Linear-Regression,2016-10-16T14:26:44Z,1,1,Jupyter Notebook,True,True,
ayooshkathuria,ayooshkathuria/theano-tutorial,2016-10-21T17:01:06Z,1,1,Jupyter Notebook,True,True,
ayooshkathuria,ayooshkathuria/tnt,2017-10-22T06:55:10Z,0,0,Python,True,True,"BSD 3-Clause ""New"" or ""Revised"" License"
ayooshkathuria,ayooshkathuria/yolo-v2-pytorch,2018-02-26T11:30:41Z,0,0,,True,True,
ayooshkathuria,ayooshkathuria/YOLO_v3_tutorial_from_scratch,2018-04-10T22:35:38Z,2319,2319,Python,True,True,
